"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SUMMER 2013,,,,,,,,"PUBLICATION DATE:  AUGUST 26, 2013",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,  ,  ,15,8,7,0,7,3,0,0,0,0,0,5,0,0,0,8,7,10KR0156BLA
120135 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,7,1,6,0,2,0,0,0,0,0,0,5,0,0,0,2,5,10KS0156MLA
120135 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,3,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,3,10KS0156PHD
120135 ,KR ,733 ,BA ,0155 ,Urban Planning ,  ,  ,16,9,7,0,6,0,3,2,0,0,0,5,0,3,0,10,6,10KR0155BA
120135 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,5,2,3,0,0,1,1,1,0,0,0,2,0,1,0,1,4,10KS0155MUP
120135 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,8,5,3,0,2,1,0,0,0,0,2,3,0,2,0,3,5,10KS0274PHD
120135 ,KR ,767 ,BS ,0146 ,Architectural Studies ,  ,  ,55,34,21,0,20,6,3,6,1,0,1,18,0,4,2,35,20,10KR0146BS
120135 ,KR ,767 ,MARCH ,0249 ,Architecture ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS0247MARC
120135 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,19,15,4,0,8,0,0,3,0,0,1,7,0,0,1,11,8,10KS0247MARC
120135 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,14,7,7,0,8,1,2,1,0,0,0,2,0,3,0,7,7,10KS0248MARC
120135 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0249PHD
120135 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,6,1,5,0,3,0,2,1,0,0,0,0,0,2,0,6,0,10KR0261BFA
120135 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,10KS0261MFA
120135 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,6,1,5,0,5,0,1,0,0,0,0,0,0,1,0,6,0,10KR3985BFA
120135 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,8,5,3,0,7,0,1,0,0,0,0,0,0,1,0,7,1,10KR4081BFA
120135 ,KR ,883 ,BFA ,0162 ,Theatre ,4082 ,Costume Design and Technology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR4082BFA
120135 ,KR ,883 ,BFA ,0162 ,Theatre ,4084 ,Lighting Design ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KR4084BFA
120135 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0271MFA
120135 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,10KS0272MFA
120135 ,KR ,883 ,NONE ,0162 ,Theatre ,4080 ,Theatre Foundations ,9,5,4,0,6,0,0,3,0,0,0,0,0,0,0,8,1,10KR4080NONE
120135 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,6,4,2,0,4,0,0,0,1,0,1,0,0,0,2,2,4,10KS0162PHD
120135 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,***College total*** ,395,194,201,0,213,27,26,31,3,0,8,85,2,33,10,241,154, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KS ,  ,  ,  ,Graduate College ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,25,4,21,0,21,1,0,1,0,0,0,0,2,0,0,21,4,10KS0067NDEG
120135 ,KS ,913 ,PHD ,5094 ,Informatics ,  ,  ,7,7,0,0,3,1,0,0,0,0,0,3,0,0,0,4,3,10KS5094PHD
120135 ,KS ,  ,  ,  ,Graduate College ,  ,***College total*** ,32,11,21,0,24,2,0,1,0,0,0,3,2,0,0,25,7, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KT ,  ,  ,  ,Media ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,KT ,238 ,BS ,0382 ,Media Studies ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KT0382BS
120135 ,KT ,238 ,PHD ,0279 ,Communications ,  ,  ,6,0,6,0,0,1,1,2,0,0,1,0,1,2,1,2,4,10KS0279PHD
120135 ,KT ,238 ,PHD ,5202 ,Communications and Media ,  ,  ,7,4,3,0,0,0,2,1,0,0,1,3,0,3,1,0,7,10KS5202PHD
120135 ,KT ,408 ,BS ,0277 ,Advertising ,  ,  ,143,30,113,0,103,9,7,6,0,0,4,14,0,9,1,121,22,10KT0277BS
120135 ,KT ,408 ,MS ,0277 ,Advertising ,  ,  ,8,2,6,0,1,2,0,0,0,0,0,4,1,0,0,1,7,10KS0277MS
120135 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,3869 ,Cinema Studies ,14,7,7,0,10,3,0,0,0,0,0,1,0,0,0,12,2,10KT5201BS
120135 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,5205 ,Media Studies ,9,3,5,1,4,0,1,1,0,0,0,3,0,1,0,5,4,10KT5201BS
120135 ,KT ,642 ,BSJ ,0380 ,News-Editorial ,  ,  ,24,7,17,0,17,0,3,2,0,0,1,1,0,3,1,21,3,10KT0380BSJ
120135 ,KT ,642 ,BSJ ,0381 ,Broadcast Journalism ,  ,  ,23,7,16,0,14,2,5,1,0,0,0,1,0,5,1,18,5,10KT0381BSJ
120135 ,KT ,642 ,MS ,0278 ,Journalism ,  ,  ,9,6,3,0,5,0,0,0,0,0,0,3,1,0,0,4,5,10KS0278MS
120135 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5287 ,Advertising ,5,1,4,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10KT5284BS
120135 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5288 ,Broadcast Journalism ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KT5284BS
120135 ,KT ,934 ,NDEG ,0067 ,Nondegree ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KT0067NDEG
120135 ,KT ,  ,  ,  ,Media ,  ,***College total*** ,253,68,184,1,164,17,19,13,0,0,7,30,3,23,5,194,59, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KU ,  ,  ,  ,Law ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,97,56,41,0,40,10,11,12,0,0,4,17,3,14,2,43,54,10KU0385JD
120135 ,KU ,853 ,JSD ,0281 ,Law ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0281JSD
120135 ,KU ,853 ,LLM ,0281 ,Law ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10KS0281LLM
120135 ,KU ,  ,  ,  ,Law ,  ,***College total*** ,99,56,43,0,40,10,11,12,0,0,4,18,4,14,2,43,56, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,44,16,28,0,28,4,3,6,0,1,0,1,1,3,0,41,3,10KV0340BALA
120135 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,1,10KV8037BALA
120135 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,4,1,3,0,3,0,0,1,0,0,0,0,0,0,0,4,0,10KV5043BALA
120135 ,KV ,241 ,MA ,0340 ,Anthropology ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10KS0340MA
120135 ,KV ,241 ,PHD ,0340 ,Anthropology ,  ,  ,15,4,11,0,7,0,2,2,1,0,0,2,1,3,1,4,11,10KS0340PHD
120135 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,21,18,3,0,17,1,0,1,0,0,1,1,0,1,0,20,1,10KV0334BSLA
120135 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120135 ,KV ,253 ,MS ,0334 ,Atmospheric Sciences ,  ,  ,10,3,7,0,9,0,0,0,0,0,1,0,0,0,0,6,4,10KS0334MS
120135 ,KV ,253 ,PHD ,0334 ,Atmospheric Sciences ,  ,  ,26,14,12,0,15,0,0,0,0,0,0,11,0,0,0,4,22,10KS0334PHD
120135 ,KV ,257 ,BALAS ,0461 ,Actuarial Science ,  ,  ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KV0461BALA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,10,4,6,0,2,1,0,0,0,0,0,7,0,0,0,3,7,10KV0439BSLA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV3895BSLA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,8,3,5,0,2,0,0,0,0,0,0,6,0,0,0,2,6,10KV8037BSLA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV3894BSLA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,3,1,2,0,1,0,0,0,0,0,0,2,0,0,0,1,2,10KV0439BSLA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,5,3,2,0,0,1,0,0,0,0,0,4,0,0,0,1,4,10KV3895BSLA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,10KV8037BSLA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0439BSLA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10KV3896BSLA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV8037BSLA
120135 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,13,4,9,0,10,0,0,3,0,0,0,0,0,0,0,13,0,10KV3897BSLA
120135 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,49,22,27,0,9,10,3,0,0,0,0,26,1,3,0,18,31,10KV0461BSLA
120135 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KV8037BSLA
120135 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,15,11,4,0,3,2,0,1,0,0,1,8,0,0,1,6,9,10KV1438BSLA
120135 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV8037BSLA
120135 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,  ,  ,5,3,2,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10KS0327MS
120135 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,0328 ,Actuarial Science ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0328MS
120135 ,KV ,257 ,MS ,0439 ,Mathematics ,  ,  ,4,2,2,0,0,0,1,0,0,0,0,3,0,1,0,0,4,10KS0439MS
120135 ,KV ,257 ,NONE ,0439 ,Mathematics ,  ,  ,46,33,13,0,12,9,0,1,0,0,1,23,0,0,0,17,29,10KV0439NONE
120135 ,KV ,257 ,PHD ,0439 ,Mathematics ,  ,  ,41,28,13,0,15,1,1,7,0,0,0,17,0,2,1,2,39,10KS0439PHD
120135 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV5086BSLA
120135 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV5086BSLA
120135 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10KV5086BSLA
120135 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV5281BSLA
120135 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5103 ,Society and the Environment ,4,2,2,0,3,0,0,1,0,0,0,0,0,0,0,4,0,10KV5281BSLA
120135 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5103 ,Society and the Environment ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BSLA
120135 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5104 ,Science of the Earth System ,4,2,2,0,2,1,0,0,0,0,0,1,0,0,0,2,2,10KV5281BSLA
120135 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,6,1,5,0,3,1,1,0,0,0,0,1,0,1,0,5,1,10KV5313BSLA
120135 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,10KV5313BSLU
120135 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,22,16,6,0,18,0,2,1,0,0,0,1,0,2,0,20,2,10KV5313BSLA
120135 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV5313BSLU
120135 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,7,4,3,0,2,3,1,0,0,0,0,1,0,1,0,5,2,10KV5313BSLA
120135 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,3,2,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2,10KV5313BSLU
120135 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10KV8037BSLA
120135 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,204,68,136,0,100,32,25,20,0,0,12,15,0,28,2,173,31,10KV0338BSLA
120135 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,14,4,10,0,9,1,2,0,0,0,1,1,0,3,0,12,2,10KV8037BSLA
120135 ,KV ,299 ,PHD ,0338 ,Psychology ,  ,  ,56,22,34,0,29,5,6,4,0,0,1,11,0,6,2,11,45,10KS0338PHD
120135 ,KV ,303 ,BALAS ,1008 ,African American Studies ,  ,  ,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,2,0,10KV1008BALA
120135 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,80,35,45,0,31,11,17,8,0,0,1,11,1,19,2,62,18,10KV0344BALA
120135 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,7,3,4,0,5,0,1,1,0,0,0,0,0,1,0,6,1,10KV8037BALA
120135 ,KV ,324 ,PHD ,0344 ,Sociology ,  ,  ,18,4,14,0,7,1,1,3,0,0,1,5,0,1,0,4,14,10KS0344PHD
120135 ,KV ,361 ,MS ,0324 ,Entomology ,  ,  ,10,5,5,0,8,0,0,1,0,0,0,0,1,0,0,3,7,10KS0324MS
120135 ,KV ,361 ,PHD ,0324 ,Entomology ,  ,  ,14,3,11,0,8,0,0,1,0,0,0,4,1,0,0,1,13,10KS0324PHD
120135 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,  ,  ,9,4,5,0,2,3,0,2,0,0,1,1,0,1,0,6,3,10KV0285BALA
120135 ,KV ,362 ,MA ,0284 ,Asian Studies ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0284MA
120135 ,KV ,362 ,MA ,5311 ,East Asian Studies ,  ,  ,4,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10KS5311MA
120135 ,KV ,362 ,PHD ,0285 ,E Asian Languages & Cultures ,  ,  ,7,1,6,0,1,0,0,0,0,0,0,6,0,0,0,0,7,10KS0285PHD
120135 ,KV ,377 ,MS ,0320 ,Plant Biology ,  ,  ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0320MS
120135 ,KV ,377 ,PHD ,0320 ,Plant Biology ,  ,  ,13,4,9,0,8,1,0,3,0,0,0,1,0,1,0,3,10,10KS0320PHD
120135 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,110,53,57,0,72,8,11,10,0,2,2,4,1,12,1,101,9,10KV0438BSLA
120135 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV5028BSLA
120135 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BSLA
120135 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,5028 ,Honors Integrative Biology ,5,1,4,0,4,0,1,0,0,0,0,0,0,1,0,5,0,10KV5028BSLA
120135 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,5028 ,Honors Integrative Biology ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120135 ,KV ,383 ,MS ,0314 ,Biology ,  ,  ,4,2,2,0,1,3,0,0,0,0,0,0,0,0,0,4,0,10KS0314MS
120135 ,KV ,383 ,MS ,5107 ,"Ecol, Evol, Conservation Biol ",  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10KS5107MS
120135 ,KV ,383 ,PHD ,0314 ,Biology ,0315 ,"Ecology, Ethology, Evolution ",8,5,3,0,5,0,0,0,0,0,2,1,0,0,1,0,8,10KS0315PHD
120135 ,KV ,383 ,PHD ,0314 ,Biology ,0316 ,Ecology & Evolutionary Biology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0316PHD
120135 ,KV ,383 ,PHD ,5107 ,"Ecol, Evol, Conservation Biol ",  ,  ,17,6,11,0,13,1,0,2,1,0,0,0,0,0,1,4,13,10KS5107PHD
120135 ,KV ,397 ,BSLAS ,0314 ,Biology ,3993 ,Biology Teacher Educ Option ,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KV3993BSLA
120135 ,KV ,397 ,NONE ,0314 ,Biology ,  ,  ,64,31,33,0,24,26,4,3,0,0,2,4,1,5,1,55,9,10KV0314NONE
120135 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,145,107,38,0,43,24,1,6,0,0,5,65,1,1,0,64,81,10KV0074BALA
120135 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,22,12,10,0,8,2,1,0,0,0,0,11,0,1,0,10,12,10KV8037BALA
120135 ,KV ,405 ,MS ,0074 ,Economics ,3925 ,Policy Economics ,35,22,13,0,1,1,0,0,0,0,0,32,1,0,0,1,34,10KS3925MS
120135 ,KV ,405 ,PHD ,0074 ,Economics ,  ,  ,36,25,11,0,4,2,1,2,0,0,1,25,1,1,0,3,33,10KS0074PHD
120135 ,KV ,413 ,BS ,0335 ,Chemistry ,  ,  ,31,21,10,0,15,7,0,3,0,0,0,5,1,0,1,24,7,10KV0335BS
120135 ,KV ,413 ,BS ,0335 ,Chemistry ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV5023BS
120135 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,59,29,30,0,22,13,5,2,0,0,1,15,1,6,0,38,21,10KV0335BSLA
120135 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,9,3,6,0,7,2,0,0,0,0,0,0,0,0,0,8,1,10KV8037BSLA
120135 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,3918 ,Chemistry Teaching Option ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KV3918BSLA
120135 ,KV ,413 ,MS ,0335 ,Chemistry ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0335MS
120135 ,KV ,413 ,PHD ,0335 ,Chemistry ,  ,  ,220,135,85,0,116,19,0,5,2,0,6,68,4,0,3,12,208,10KS0335PHD
120135 ,KV ,413 ,PHD ,0337 ,Chemical Physics ,  ,  ,8,7,1,0,3,0,1,0,0,0,0,4,0,1,0,0,8,10KS0337PHD
120135 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,258,140,118,0,128,77,17,14,2,1,6,11,2,19,6,227,31,10KV0433BSLA
120135 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,11,4,7,0,3,6,1,0,0,0,0,1,0,1,0,10,1,10KV8037BSLA
120135 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,5121 ,Honors ,17,4,13,0,7,3,1,1,0,0,1,3,1,2,0,14,3,10KV0433BSLA
120135 ,KV ,415 ,MS ,0319 ,Biophysics & Computnl Biology ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0319MS
120135 ,KV ,415 ,NONE ,3854 ,Molecular&Cell Bio-undeclared ,  ,  ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,10KS3854NONE
120135 ,KV ,415 ,PHD ,0319 ,Biophysics & Computnl Biology ,  ,  ,55,41,14,0,12,5,0,2,0,0,1,35,0,0,0,5,50,10KS0319PHD
120135 ,KV ,415 ,PHD ,0323 ,Neuroscience ,  ,  ,33,17,16,0,18,7,0,3,0,1,1,3,0,1,1,8,25,10KS0323PHD
120135 ,KV ,430 ,BSLAS ,0333 ,Astronomy ,  ,  ,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KV0333BSLA
120135 ,KV ,430 ,PHD ,0333 ,Astronomy ,  ,  ,16,11,5,0,7,1,0,1,0,0,0,7,0,0,0,1,15,10KS0333PHD
120135 ,KV ,438 ,BS ,0318 ,Biochemistry ,  ,  ,27,18,9,0,13,8,1,0,0,0,1,3,1,2,0,17,10,10KV0318BS
120135 ,KV ,438 ,PHD ,0318 ,Biochemistry ,  ,  ,64,33,31,0,25,7,0,3,0,0,1,28,0,0,0,16,48,10KS0318PHD
120135 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,51,38,12,1,37,3,3,6,0,0,1,1,0,3,0,49,2,10KV0342BALA
120135 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BALA
120135 ,KV ,451 ,BALAS ,0342 ,History ,5280 ,Social Science: History Tchng ,14,4,10,0,13,0,0,1,0,0,0,0,0,0,0,14,0,10KV0342BALA
120135 ,KV ,451 ,PHD ,0342 ,History ,  ,  ,32,20,12,0,18,0,3,5,0,0,1,4,1,3,0,4,28,10KS0342PHD
120135 ,KV ,461 ,MA ,0283 ,African Studies ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0283MA
120135 ,KV ,489 ,BALAS ,5164 ,Communication ,  ,  ,225,105,120,0,106,24,45,18,1,0,5,24,2,48,2,172,53,10KV5164BALA
120135 ,KV ,489 ,BALAS ,5164 ,Communication ,  ,  ,6,3,3,0,2,1,0,2,0,0,0,1,0,0,0,4,2,10KV8037BALA
120135 ,KV ,489 ,MA ,5164 ,Communication ,  ,  ,12,5,7,0,9,0,0,2,0,0,0,0,1,0,0,3,9,10KS5164MA
120135 ,KV ,489 ,MS ,5285 ,Health Communication ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10KS5285MSU
120135 ,KV ,489 ,PHD ,0313 ,Speech Communication ,  ,  ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10KS0313PHD
120135 ,KV ,489 ,PHD ,5164 ,Communication ,  ,  ,28,7,21,0,19,0,3,0,0,0,0,6,0,3,0,8,20,10KS5164PHD
120135 ,KV ,490 ,BALAS ,5197 ,Religion ,  ,  ,3,2,1,0,2,0,1,0,0,0,0,0,0,1,0,3,0,10KV5197BALA
120135 ,KV ,490 ,BALAS ,5197 ,Religion ,3899 ,Christianity ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KV5197BALA
120135 ,KV ,490 ,BALAS ,5197 ,Religion ,3902 ,Philosophy of Religion ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV5197BALA
120135 ,KV ,490 ,MA ,5197 ,Religion ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS5197MA
120135 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,74,25,49,0,46,8,8,8,0,0,2,2,0,9,1,70,4,10KV0311BALA
120135 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,12,3,9,0,9,0,2,0,0,0,1,0,0,2,0,12,0,10KV8037BALA
