"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SUMMER 2010,,,,,,,,"PUBLICATION DATE:  JULY 28, 2010",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,KR ,733 ,BA ,0155 ,Urban Planning ,  ,  ,9,5,4,0,4,0,3,0,0,0,1,1,0,3,0,7,2,10KR0155BA
120105 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,19,7,12,0,11,1,2,1,0,0,1,3,0,3,0,5,14,10KS0155MUP
120105 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,3,1,2,0,1,1,0,0,0,0,0,1,0,0,0,1,2,10KS0274PHD
120105 ,KR ,767 ,BS ,0146 ,Architectural Studies ,  ,  ,39,24,15,0,19,5,3,6,0,0,2,3,1,4,1,35,4,10KR0146BS
120105 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,14,7,7,0,6,5,0,3,0,0,0,0,0,0,0,11,3,10KS0247MARC
120105 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,7,4,3,0,6,1,0,0,0,0,0,0,0,0,0,6,1,10KS0248MARC
120105 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,8,4,4,0,2,0,0,0,0,0,0,6,0,0,0,1,7,10KS0249PHD
120105 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,6,0,6,0,4,0,1,1,0,0,0,0,0,1,0,5,1,10KR0261BFA
120105 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,1,3,10KS0261MFA
120105 ,KR ,883 ,BFA ,0162 ,Theatre ,3978 ,Costume Design &Constrctn ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR3978BFA
120105 ,KR ,883 ,BFA ,0162 ,Theatre ,3980 ,Stage Management ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KR3980BFA
120105 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,4,3,1,0,3,0,0,1,0,0,0,0,0,0,0,4,0,10KR3985BFA
120105 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,5,2,3,0,4,0,1,0,0,0,0,0,0,1,0,5,0,10KR4081BFA
120105 ,KR ,883 ,BFA ,0162 ,Theatre ,4084 ,Lighting Design ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR4084BFA
120105 ,KR ,883 ,BFA ,0162 ,Theatre ,4085 ,Sound Design and Technology ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR4085BFA
120105 ,KR ,883 ,BFA ,0162 ,Theatre ,4086 ,Scenic Design ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KR4086BFA
120105 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0162MA
120105 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3,10KS0271MFA
120105 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0272MFA
120105 ,KR ,883 ,NONE ,0162 ,Theatre ,4080 ,Theatre Foundations ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR4080NONE
120105 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,3,3,0,0,2,0,0,0,0,0,1,0,0,0,1,1,2,10KS0162PHD
120105 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,***College total*** ,363,159,204,0,234,22,21,20,1,0,10,54,1,24,6,216,147, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,KS ,  ,  ,  ,Graduate College ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10KS0067NDEG
120105 ,KS ,  ,  ,  ,Graduate College ,  ,***College total*** ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,KT ,  ,  ,  ,Media ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,KT ,238 ,BS ,0382 ,Media Studies ,  ,  ,11,3,8,0,6,0,1,2,0,0,0,2,0,1,0,9,2,10KT0382BS
120105 ,KT ,238 ,PHD ,0279 ,Communications ,  ,  ,17,7,10,0,3,0,2,3,0,0,2,6,1,3,0,5,12,10KS0279PHD
120105 ,KT ,408 ,BS ,0277 ,Advertising ,  ,  ,35,7,28,0,21,2,6,0,0,0,3,3,0,6,1,29,6,10KT0277BS
120105 ,KT ,408 ,MS ,0277 ,Advertising ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0277MS
120105 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KT5201BS
120105 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,3869 ,Cinema Studies ,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,10KT5201BS
120105 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,5205 ,Media Studies ,7,1,6,0,3,0,2,0,0,0,1,1,0,3,0,6,1,10KT5201BS
120105 ,KT ,642 ,BSJ ,0380 ,News-Editorial ,  ,  ,12,4,8,0,10,1,1,0,0,0,0,0,0,1,0,10,2,10KT0380BSJ
120105 ,KT ,642 ,BSJ ,0381 ,Broadcast Journalism ,  ,  ,6,1,5,0,3,0,2,0,0,0,1,0,0,3,0,5,1,10KT0381BSJ
120105 ,KT ,642 ,MS ,0278 ,Journalism ,  ,  ,15,5,10,0,10,1,1,2,0,0,0,1,0,1,0,12,3,10KS0278MS
120105 ,KT ,934 ,NONE ,0390 ,General Curriculum ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10KT0390NONE
120105 ,KT ,  ,  ,  ,Media ,  ,***College total*** ,109,32,77,0,60,5,16,7,0,0,7,13,1,19,1,80,29, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,KU ,  ,  ,  ,Law ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,72,49,23,0,47,6,6,4,0,0,1,6,2,7,0,29,43,10KU0385JD
120105 ,KU ,  ,  ,  ,Law ,  ,***College total*** ,72,49,23,0,47,6,6,4,0,0,1,6,2,7,0,29,43, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,39,14,25,0,22,2,5,9,0,0,0,1,0,5,1,37,2,10KV0340BALA
120105 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KV8037BALA
120105 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,5,1,4,0,3,0,0,1,0,0,1,0,0,0,0,5,0,10KV5043BALA
120105 ,KV ,241 ,MA ,0340 ,Anthropology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0340MA
120105 ,KV ,241 ,PHD ,0340 ,Anthropology ,  ,  ,21,8,13,0,13,2,2,3,0,0,0,0,1,3,2,4,17,10KS0340PHD
120105 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,11,8,3,0,9,0,0,1,0,0,0,1,0,0,0,10,1,10KV0334BSLA
120105 ,KV ,253 ,MS ,0334 ,Atmospheric Sciences ,  ,  ,17,10,7,0,15,0,0,1,0,0,0,1,0,0,0,6,11,10KS0334MS
120105 ,KV ,253 ,PHD ,0334 ,Atmospheric Sciences ,  ,  ,24,10,14,0,13,0,0,1,0,0,0,10,0,0,0,1,23,10KS0334PHD
120105 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,6,4,2,0,3,1,0,0,0,0,0,2,0,0,0,4,2,10KV0439BSLA
120105 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KV8037BSLA
120105 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV3895BSLA
120105 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV3896BSLA
120105 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,6,3,3,0,6,0,0,0,0,0,0,0,0,0,0,5,1,10KV3897BSLA
120105 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,34,22,12,0,8,5,4,0,0,0,0,17,0,4,0,16,18,10KV0461BSLA
120105 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120105 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,11,10,1,0,6,2,0,0,0,0,0,3,0,0,0,7,4,10KV1438BSLA
120105 ,KV ,257 ,MS ,0290 ,Teaching of Mathematics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0290MS
120105 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,  ,  ,5,3,2,0,1,0,0,0,0,0,0,4,0,0,0,0,5,10KS0327MS
120105 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,0328 ,Actuarial Science ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0328MS
120105 ,KV ,257 ,MS ,0439 ,Mathematics ,  ,  ,6,5,1,0,2,0,0,0,0,0,0,4,0,0,0,2,4,10KS0439MS
120105 ,KV ,257 ,NONE ,0439 ,Mathematics ,  ,  ,32,20,12,0,11,7,4,2,0,0,0,8,0,4,0,20,12,10KV0439NONE
120105 ,KV ,257 ,PHD ,0439 ,Mathematics ,  ,  ,33,24,9,0,10,2,0,0,0,0,1,20,0,1,0,4,29,10KS0439PHD
120105 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",  ,  ,5,3,2,0,3,0,1,1,0,0,0,0,0,1,0,5,0,10KV5086BSLA
120105 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,9,4,5,0,6,1,0,1,0,0,0,1,0,0,0,8,1,10KV5086BSLA
120105 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,6,4,2,0,3,1,0,1,0,0,0,1,0,0,0,4,2,10KV5086BSLA
120105 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,180,70,110,0,92,29,18,20,1,1,4,14,1,20,2,158,22,10KV0338BSLA
120105 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,9,1,8,0,5,0,0,3,0,0,0,1,0,0,0,8,1,10KV8037BSLA
120105 ,KV ,299 ,MS ,0338 ,Psychology ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0338MS
120105 ,KV ,299 ,PHD ,0338 ,Psychology ,  ,  ,53,23,30,0,27,5,1,7,0,0,3,10,0,3,4,8,45,10KS0338PHD
120105 ,KV ,303 ,BALAS ,1008 ,African American Studies ,  ,  ,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,10KV1008BALA
120105 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,107,48,59,0,36,11,36,20,0,1,2,1,0,37,2,98,9,10KV0344BALA
120105 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,10KV8037BALA
120105 ,KV ,324 ,PHD ,0344 ,Sociology ,  ,  ,13,2,11,0,4,2,2,2,0,0,1,1,1,2,0,5,8,10KS0344PHD
120105 ,KV ,361 ,MS ,0324 ,Entomology ,  ,  ,7,4,3,0,4,1,0,0,0,0,0,1,1,0,0,0,7,10KS0324MS
120105 ,KV ,361 ,PHD ,0324 ,Entomology ,  ,  ,15,4,11,0,7,0,1,1,0,0,0,6,0,1,0,2,13,10KS0324PHD
120105 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,  ,  ,13,7,6,0,3,6,0,2,0,0,0,1,1,0,0,8,5,10KV0285BALA
120105 ,KV ,362 ,MA ,0284 ,Asian Studies ,  ,  ,5,1,4,0,1,1,0,0,0,0,0,3,0,0,0,0,5,10KS0284MA
120105 ,KV ,362 ,PHD ,0285 ,E Asian Languages & Cultures ,  ,  ,7,4,3,0,3,0,0,0,1,0,0,3,0,0,1,2,5,10KS0285PHD
120105 ,KV ,377 ,MS ,0320 ,Plant Biology ,  ,  ,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,10KS0320MS
120105 ,KV ,377 ,PHD ,0320 ,Plant Biology ,  ,  ,6,3,3,0,4,0,0,0,0,0,0,1,1,0,0,4,2,10KS0320PHD
120105 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,53,27,26,0,34,7,1,5,0,0,1,5,0,1,1,48,5,10KV0438BSLA
120105 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,10KV8037BSLA
120105 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,5028 ,Honors Integrative Biology ,3,3,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,10KV5028BSLA
120105 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,5028 ,Honors Integrative Biology ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120105 ,KV ,383 ,MS ,0314 ,Biology ,  ,  ,9,5,4,0,3,2,1,1,0,0,0,1,1,2,0,7,2,10KS0314MS
120105 ,KV ,383 ,MS ,0314 ,Biology ,0315 ,"Ecology, Ethology, Evolution ",2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0315MS
120105 ,KV ,383 ,MS ,5107 ,"Ecol, Evol, Conservation Biol ",  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5107MS
120105 ,KV ,383 ,PHD ,0314 ,Biology ,0315 ,"Ecology, Ethology, Evolution ",3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10KS0315PHD
120105 ,KV ,383 ,PHD ,0314 ,Biology ,0316 ,Ecology & Evolutionary Biology ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,2,10KS0316PHD
120105 ,KV ,383 ,PHD ,0314 ,Biology ,0317 ,Physiol & Molec Plant Biology ,4,1,3,0,2,0,0,0,0,0,0,2,0,0,0,1,3,10KS0317PHD
120105 ,KV ,383 ,PHD ,5107 ,"Ecol, Evol, Conservation Biol ",  ,  ,9,3,6,0,6,2,0,1,0,0,0,0,0,0,0,3,6,10KS5107PHD
120105 ,KV ,397 ,MS ,0293 ,Teaching of Biological Science ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0293MS
120105 ,KV ,397 ,NONE ,0314 ,Biology ,  ,  ,54,33,21,0,16,20,3,8,0,0,1,6,0,3,0,46,8,10KV0314NONE
120105 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,129,99,30,0,47,27,2,3,0,0,2,48,0,3,1,76,53,10KV0074BALA
120105 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,8,7,0,1,4,2,0,0,0,0,0,2,0,0,0,5,3,10KV8037BALA
120105 ,KV ,405 ,MS ,0074 ,Economics ,3925 ,Policy Economics ,32,13,19,0,2,2,0,0,0,0,0,28,0,0,0,1,31,10KS3925MS
120105 ,KV ,405 ,PHD ,0074 ,Economics ,  ,  ,22,17,5,0,2,1,0,0,0,0,0,19,0,0,0,2,20,10KS0074PHD
120105 ,KV ,413 ,BS ,0335 ,Chemistry ,  ,  ,27,18,9,0,15,4,2,2,0,0,0,3,1,2,0,23,4,10KV0335BS
120105 ,KV ,413 ,BS ,0335 ,Chemistry ,5023 ,Environmental Chemistry ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV5023BS
120105 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,43,21,22,0,15,18,3,1,0,0,2,4,0,3,0,35,8,10KV0335BSLA
120105 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,10KV8037BSLA
120105 ,KV ,413 ,MS ,0335 ,Chemistry ,  ,  ,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,10KS0335MS
120105 ,KV ,413 ,PHD ,0335 ,Chemistry ,  ,  ,244,172,72,0,157,11,5,5,1,0,5,56,4,6,3,18,226,10KS0335PHD
120105 ,KV ,413 ,PHD ,0337 ,Chemical Physics ,  ,  ,6,5,1,0,4,0,0,1,0,0,0,0,1,0,0,0,6,10KS0337PHD
120105 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,207,105,102,0,117,57,12,11,0,2,3,3,2,12,1,198,9,10KV0433BSLA
120105 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,10,2,8,0,5,3,1,0,0,1,0,0,0,1,0,10,0,10KV8037BSLA
120105 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,5121 ,Honors ,18,9,9,0,5,8,1,1,0,0,2,1,0,1,0,16,2,10KV0433BSLA
120105 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,5121 ,Honors ,3,2,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,10KV8037BSLA
120105 ,KV ,415 ,PHD ,0319 ,Biophysics & Computnl Biology ,  ,  ,49,38,11,0,11,1,0,2,0,0,0,35,0,0,0,4,45,10KS0319PHD
120105 ,KV ,415 ,PHD ,0323 ,Neuroscience ,  ,  ,43,18,25,0,20,11,1,4,0,1,1,5,0,2,0,12,31,10KS0323PHD
120105 ,KV ,430 ,BSLAS ,0333 ,Astronomy ,  ,  ,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KV0333BSLA
120105 ,KV ,430 ,MS ,0333 ,Astronomy ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0333MS
120105 ,KV ,430 ,PHD ,0333 ,Astronomy ,  ,  ,18,11,7,0,7,1,0,0,0,0,0,10,0,0,0,1,17,10KS0333PHD
120105 ,KV ,438 ,BS ,0318 ,Biochemistry ,  ,  ,13,7,6,0,4,6,0,1,0,0,0,2,0,0,0,9,4,10KV0318BS
120105 ,KV ,438 ,PHD ,0318 ,Biochemistry ,  ,  ,67,35,32,0,23,9,0,5,0,0,2,28,0,0,2,20,47,10KS0318PHD
120105 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,50,36,14,0,40,5,1,2,0,0,1,0,1,1,0,50,0,10KV0342BALA
120105 ,KV ,451 ,BALAS ,0342 ,History ,3917 ,Teaching of Social Studies ,16,9,7,0,13,1,1,0,0,0,1,0,0,2,0,16,0,10KV3917BALA
120105 ,KV ,451 ,BALAS ,0342 ,History ,3917 ,Teaching of Social Studies ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120105 ,KV ,451 ,PHD ,0342 ,History ,  ,  ,52,26,26,0,29,3,8,4,0,0,4,4,0,10,2,8,44,10KS0342PHD
120105 ,KV ,461 ,MA ,0283 ,African Studies ,  ,  ,4,3,1,0,1,0,1,0,0,0,0,0,2,1,0,1,3,10KS0283MA
120105 ,KV ,489 ,BALAS ,0313 ,Speech Communication ,  ,  ,36,16,20,0,11,4,13,4,0,0,3,1,0,14,0,32,4,10KV0313BALA
120105 ,KV ,489 ,BALAS ,0313 ,Speech Communication ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120105 ,KV ,489 ,BALAS ,5164 ,Communication ,  ,  ,144,65,79,0,67,13,46,12,0,0,2,4,0,48,3,126,18,10KV5164BALA
120105 ,KV ,489 ,BALAS ,5164 ,Communication ,  ,  ,3,0,3,0,1,1,1,0,0,0,0,0,0,1,0,3,0,10KV8037BALA
120105 ,KV ,489 ,MA ,5164 ,Communication ,  ,  ,16,3,13,0,10,1,3,0,0,0,0,1,1,3,0,8,8,10KS5164MA
120105 ,KV ,489 ,PHD ,0313 ,Speech Communication ,  ,  ,7,5,2,0,6,0,0,1,0,0,0,0,0,0,0,0,7,10KS0313PHD
120105 ,KV ,489 ,PHD ,5164 ,Communication ,  ,  ,23,9,14,0,18,1,2,1,0,0,0,0,1,2,0,10,13,10KS5164PHD
120105 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV0443BALA
120105 ,KV ,490 ,BALAS ,5197 ,Religion ,  ,  ,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,10KV5197BALA
120105 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,89,33,55,1,60,9,7,11,0,0,2,0,0,10,0,88,1,10KV0311BALA
120105 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,7,1,6,0,6,0,0,1,0,0,0,0,0,0,0,7,0,10KV8037BALA
120105 ,KV ,499 ,BALAS ,0311 ,English ,3916 ,English Teaching Option ,4,0,4,0,1,1,0,2,0,0,0,0,0,0,0,4,0,10KV3916BALA
120105 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KV0420BALA
120105 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3892 ,Creative Writing ,16,13,3,0,11,1,3,0,0,0,0,1,0,3,0,14,2,10KV3892BALA
120105 ,KV ,499 ,MA ,0311 ,English ,  ,  ,7,2,5,0,4,2,0,1,0,0,0,0,0,0,0,3,4,10KS0311MA
120105 ,KV ,499 ,PHD ,0311 ,English ,  ,  ,52,20,32,0,34,4,1,8,0,0,0,4,1,1,0,12,40,10KS0311PHD
120105 ,KV ,499 ,PHD ,0311 ,English ,5080 ,Medieval Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0311PHD
120105 ,KV ,514 ,BALAS ,0308 ,Classics ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120105 ,KV ,514 ,BALAS ,0308 ,Classics ,0310 ,Latin ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KV0310BALA
120105 ,KV ,514 ,BALAS ,0308 ,Classics ,3878 ,Classical Civilization ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KV3878BALA
120105 ,KV ,514 ,MA ,0308 ,Classics ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10KS0308MA
120105 ,KV ,514 ,PHD ,0347 ,Classical Philology ,  ,  ,5,2,3,0,3,1,0,1,0,0,0,0,0,0,0,2,3,10KS0347PHD
120105 ,KV ,553 ,BALAS ,0287 ,Russian & E European Studies ,  ,  ,3,2,1,0,2,0,0,0,0,0,1,0,0,1,0,2,1,10KV0287BALA
120105 ,KV ,553 ,MA ,4097 ,"Russian, E Eur, Eurasian St ",  ,  ,7,3,4,0,6,0,0,0,0,0,1,0,0,0,0,2,5,10KS4097MA
120105 ,KV ,580 ,BALAS ,0075 ,Finance ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV0075BALA
120105 ,KV ,580 ,BALAS ,0150 ,History of Art ,  ,  ,6,0,6,0,3,0,1,0,0,0,0,1,1,1,0,5,1,10KV0150BALA
120105 ,KV ,580 ,BALAS ,0401 ,International Studies ,  ,  ,41,17,24,0,20,8,0,7,0,0,0,6,0,0,2,34,7,10KV0401BALA
120105 ,KV ,580 ,BALAS ,0401 ,International Studies ,  ,  ,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,10KV8037BALA
120105 ,KV ,580 ,BALAS ,0463 ,Individual Plans of Study ,  ,  ,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KV0463BALA
120105 ,KV ,580 ,BALAS ,3865 ,Interdisciplinary ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3865BALA
120105 ,KV ,580 ,BALAS ,3865 ,Interdisciplinary ,3869 ,Cinema Studies ,3,2,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,10KV3869BALA
120105 ,KV ,580 ,BALAS ,5206 ,Global Studies ,  ,  ,21,6,15,0,12,4,0,1,0,0,1,2,1,0,0,19,2,10KV5206BALA
120105 ,KV ,580 ,BALAS ,5206 ,Global Studies ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120105 ,KV ,580 ,BS ,0240 ,Physics ,  ,  ,9,9,0,0,6,0,0,0,0,0,1,2,0,0,0,6,3,10KV0240BS
120105 ,KV ,580 ,BSLAS ,0240 ,Physics ,  ,  ,11,7,3,1,3,2,0,0,0,0,0,6,0,0,0,4,7,10KV0240BSLA
120105 ,KV ,580 ,BSLAS ,0240 ,Physics ,3919 ,Physics Teaching Option ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3919BSLA
120105 ,KV ,580 ,BSLAS ,0463 ,Individual Plans of Study ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0463BSLA
120105 ,KV ,580 ,NDEG ,0067 ,Nondegree ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KV0067ND1Q
