"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SPRING 2011,,,,,,,,"PUBLICATION DATE:  FEBRUARY 9, 2011",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
120111 ,KN ,613 ,BS ,0095 ,Elementary Education ,3996 ,EIEd: French ,6,0,6,0,5,0,0,1,0,0,0,0,0,0,0,6,0,10KN3996BS
120111 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,36,3,33,0,32,2,0,2,0,0,0,0,0,0,0,35,1,10KN4004BS
120111 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,9,0,10KN5193BS
120111 ,KN ,613 ,BS ,0095 ,Elementary Education ,5194 ,ESL/Bilingual Education ,4,0,4,0,1,3,0,0,0,0,0,0,0,0,0,4,0,10KN5194BS
120111 ,KN ,613 ,CAS ,0095 ,Elementary Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0095CAS
120111 ,KN ,613 ,EDD ,0215 ,Secondary & Continuing Educ ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0215EDD
120111 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,9,4,5,0,4,1,3,0,1,0,0,0,0,3,1,7,2,10KS1144EDD
120111 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0095EDM
120111 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0211EDM
120111 ,KN ,613 ,EDM ,0095 ,Elementary Education ,0211 ,Elementary Ed - Cert ,10,2,8,0,6,1,2,0,0,0,1,0,0,2,0,10,0,10KS0211EDM
120111 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0215EDM
120111 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,46,8,38,0,34,4,3,1,0,0,1,2,1,3,0,44,2,10KS1144EDM
120111 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS5082EDM
120111 ,KN ,613 ,EDM ,8527 ,Secondary Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM
120111 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KS8527EDM
120111 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS8527EDM
120111 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5226 ,Sciences ,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,10KS8527EDM
120111 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5227 ,Mathematics ,5,2,3,0,4,1,0,0,0,0,0,0,0,0,0,5,0,10KS8527EDM
120111 ,KN ,613 ,MA ,1144 ,Curriculum and Instruction ,  ,  ,3,0,3,0,0,0,1,0,0,0,0,2,0,1,0,1,2,10KS1144MA
120111 ,KN ,613 ,MS ,1144 ,Curriculum and Instruction ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS1144MS
120111 ,KN ,613 ,PHD ,0095 ,Elementary Education ,  ,  ,24,3,21,0,6,0,1,1,0,0,0,16,0,1,0,7,17,10KS0095PHD
120111 ,KN ,613 ,PHD ,0215 ,Secondary & Continuing Educ ,  ,  ,37,13,24,0,12,1,4,1,0,0,0,19,0,4,0,12,25,10KS0215PHD
120111 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,41,10,31,0,22,4,0,4,0,0,0,11,0,0,0,18,23,10KS1144PHD
120111 ,KN ,616 ,MA ,0210 ,Educational Psychology ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0210MA
120111 ,KN ,616 ,NDEG ,0210 ,Educational Psychology ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,10KS0210NDEG
120111 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,87,23,64,0,33,3,9,9,0,0,2,31,0,11,1,20,67,10KS0210PHD
120111 ,KN ,640 ,EDD ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10KS0220EDD
120111 ,KN ,640 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,4,2,2,0,0,0,1,1,0,0,2,0,0,3,0,4,0,10KS0220EDM
120111 ,KN ,640 ,MA ,0220 ,Educational Policy Studies ,  ,  ,11,6,5,0,3,0,8,0,0,0,0,0,0,8,0,5,6,10KS0220MA
120111 ,KN ,640 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,131,43,88,0,30,7,42,31,2,0,1,16,2,47,7,66,65,10KS0220PHD
120111 ,KN ,674 ,CAS ,0209 ,Ed Organization and Leadership ,  ,  ,4,2,2,0,3,0,1,0,0,0,0,0,0,1,0,4,0,10KS0209CAS
120111 ,KN ,674 ,CAS ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0209CAS
120111 ,KN ,674 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,30,18,12,0,26,1,3,0,0,0,0,0,0,3,0,30,0,10KS0209EDD
120111 ,KN ,674 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,6,3,3,0,6,0,0,0,0,0,0,0,0,0,0,6,0,10KS0209EDDX
120111 ,KN ,674 ,EDD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KS0209EDD
120111 ,KN ,674 ,EDD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,10KS0209EDD
120111 ,KN ,674 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,14,5,9,0,9,1,4,0,0,0,0,0,0,4,0,13,1,10KS0209EDM
120111 ,KN ,674 ,EDM ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,26,3,23,0,16,2,4,2,0,0,1,0,1,4,0,25,1,10KS0209EDM
120111 ,KN ,674 ,EDM ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,21,7,14,0,17,0,2,0,0,0,1,1,0,2,0,20,1,10KS0209EDM
120111 ,KN ,674 ,MS ,0209 ,Ed Organization and Leadership ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209MS
120111 ,KN ,674 ,MS ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,3,2,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,10KS0209MS
120111 ,KN ,674 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,19,11,8,0,12,2,2,1,0,0,0,2,0,3,0,12,7,10KS0209PHD
120111 ,KN ,674 ,PHD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KS0209PHD
120111 ,KN ,760 ,CAS ,4096 ,Human Resource Education ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS4096CAS
120111 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS4096EDD
120111 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,10KS4096EDD
120111 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,  ,  ,10,7,3,0,4,2,1,0,0,0,0,3,0,1,0,7,3,10KS4096EDM
120111 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,25,6,19,0,15,1,4,1,0,0,0,4,0,4,0,21,4,10KS4096EDM
120111 ,KN ,760 ,MA ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0220MA
120111 ,KN ,760 ,MS ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,7,3,4,0,1,1,0,0,0,0,0,5,0,0,0,2,5,10KS4096MS
120111 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,3,1,2,0,0,0,2,1,0,0,0,0,0,2,0,1,2,10KS0220PHD
120111 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,  ,  ,8,2,6,0,3,0,0,1,0,0,0,4,0,1,1,5,3,10KS4096PHD
120111 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,26,15,11,0,5,2,3,0,0,0,0,16,0,3,0,8,18,10KS4096PHD
120111 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,1361,266,1094,1,864,89,133,93,3,1,21,149,8,146,12,1061,300, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120111 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120111 ,KP ,210 ,BS ,0118 ,Engineering Mechanics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KP0118BS
120111 ,KP ,227 ,BS ,0102 ,Agricultural Engineering ,  ,  ,23,17,6,0,21,0,1,1,0,0,0,0,0,1,0,22,1,10KP0102BS
120111 ,KP ,227 ,BS ,0102 ,Agricultural Engineering ,3907 ,Food & Bioprocess Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KP0102BS
120111 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,72,49,23,0,51,10,1,3,0,0,0,5,2,1,0,62,10,10KP5163BS
120111 ,KP ,227 ,MS ,0102 ,Agricultural Engineering ,  ,  ,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,10KS0102MS
120111 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,22,17,5,0,5,0,0,1,0,0,1,15,0,0,0,4,18,10KS5163MS
120111 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,146,113,33,0,36,0,0,1,0,0,0,108,1,0,0,38,108,10KP0067NDEG
120111 ,KP ,227 ,PHD ,0102 ,Agricultural Engineering ,  ,  ,8,8,0,0,1,0,0,0,0,0,0,7,0,0,0,1,7,10KS0102PHD
120111 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,22,16,6,0,3,1,0,1,0,0,0,17,0,0,0,2,20,10KS5163PHD
120111 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,126,111,15,0,87,14,0,4,0,1,5,14,1,0,1,99,27,10KP0121BS
120111 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0240MS
120111 ,KP ,244 ,MS ,0241 ,Teaching of Physics ,  ,  ,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,10KS0241MS
120111 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,251,220,31,0,105,15,1,3,0,0,2,120,5,1,0,22,229,10KS0240PHD
120111 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,751,541,209,1,512,72,21,27,0,1,13,97,8,22,1,587,164,10KP0106BS
120111 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,214,169,44,1,94,19,2,7,0,0,2,89,1,3,1,77,137,10KS0106MS
120111 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,43,22,21,0,18,5,0,3,0,0,1,14,2,0,0,14,29,10KS0231MS
120111 ,KP ,251 ,MS ,0232 ,Environ Science in Civil Engr ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0232MS
120111 ,KP ,251 ,NDEG ,0106 ,Civil Engineering ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0106NDEG
120111 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,141,115,26,0,33,5,0,3,0,0,1,98,1,1,0,13,128,10KS0106PHD
120111 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,45,19,26,0,10,2,0,2,0,0,0,31,0,0,0,3,42,10KS0231PHD
120111 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,3,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,3,10KS0232PHD
120111 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,153,95,58,0,98,32,0,7,1,0,5,10,0,0,1,127,26,10KP0408BS
120111 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,10KS0408MS
120111 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,36,22,14,0,10,5,1,0,0,0,2,17,1,1,0,6,30,10KS0408PHD
120111 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,379,294,85,0,255,52,5,21,0,2,4,39,1,6,2,313,66,10KP0124BS
120111 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,161,120,41,0,64,23,4,6,0,0,1,62,1,4,0,85,76,10KP0127BS
120111 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,8,5,3,0,2,0,0,0,0,0,0,6,0,0,0,2,6,10KS0127MS
120111 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,7,6,1,0,7,0,0,0,0,0,0,0,0,0,0,6,1,10KS3846MS
120111 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,29,18,11,0,2,0,0,0,0,0,0,27,0,0,0,0,29,10KS0127PHD
120111 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,17,13,4,0,4,0,1,0,0,0,0,12,0,1,0,4,13,10KS3846PHD
120111 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,775,702,73,0,358,148,10,17,0,0,20,211,11,14,4,423,352,10KP0112BS
120111 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,9,9,0,0,4,0,0,0,0,0,0,5,0,0,0,4,5,10KS0112MCS
120111 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,31,23,8,0,7,2,0,1,0,0,0,21,0,0,0,6,25,10KS0112MS
120111 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,9,7,2,0,6,0,0,0,0,0,0,2,1,0,0,6,3,10KS1854MS
120111 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10KS4028MS
120111 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,300,253,47,0,66,24,2,0,0,0,0,206,2,2,0,35,265,10KS0112PHD
120111 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,25,20,5,0,2,2,0,0,0,0,0,21,0,0,0,3,22,10KS5244MS
120111 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,351,302,49,0,239,45,5,17,3,1,5,32,4,6,6,279,72,10KP4048BS
120111 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,82,69,13,0,30,12,0,3,0,0,0,37,0,0,0,26,56,10KS4048MS
120111 ,KP ,615 ,NDEG ,4048 ,Aerospace Engineering ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS4048NDEG
120111 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,55,52,3,0,22,2,0,1,0,0,1,29,0,1,1,14,41,10KS4048PHD
120111 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,131,110,21,0,81,15,2,6,0,0,3,24,0,2,0,97,34,10KP0118BS
120111 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,728,655,72,1,478,88,14,25,1,3,12,102,5,14,3,541,187,10KP0133BS
120111 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KP4018BS
120111 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,137,126,11,0,55,11,0,5,0,0,0,66,0,0,0,37,100,10KS0133MS
120111 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,8,7,1,0,7,1,0,0,0,0,0,0,0,0,0,8,0,10KS4018MS
120111 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,16,12,4,0,11,0,0,1,0,0,0,4,0,0,0,4,12,10KS0242MS
120111 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,140,123,17,0,25,3,1,1,0,0,0,109,1,1,0,11,129,10KS0133PHD
120111 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,29,24,5,0,9,1,0,1,0,0,0,18,0,0,0,7,22,10KS0242PHD
120111 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,223,173,50,0,111,48,1,5,0,0,13,43,2,1,0,144,79,10KP0130BS
120111 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3908 ,Ceramics ,9,6,3,0,5,0,0,0,0,0,0,4,0,0,0,5,4,10KP3908BS
120111 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3909 ,Electronic Materials ,15,15,0,0,7,3,0,0,0,0,0,5,0,0,0,8,7,10KP3909BS
120111 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3910 ,Metals ,17,13,4,0,9,3,1,2,0,0,1,1,0,1,0,15,2,10KP3910BS
120111 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3911 ,Biomaterials ,24,16,8,0,17,4,0,0,0,0,1,2,0,0,0,21,3,10KP3911BS
120111 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3912 ,Polymer ,17,11,6,0,11,0,1,0,0,0,0,4,1,1,0,13,4,10KP3912BS
120111 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,13,11,2,0,4,2,0,2,0,0,1,4,0,0,1,6,7,10KS0130MS
120111 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5012MS
120111 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,5012 ,BS/MS Materials Science & Eng ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS5012MS
120111 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,131,98,33,0,46,11,0,2,1,0,1,69,1,0,1,10,121,10KS0130PHD
120111 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,494,455,38,1,230,96,7,29,1,1,8,119,3,8,2,299,195,10KP0109BS
120111 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,969,853,114,2,299,216,18,37,0,0,19,377,3,20,4,443,526,10KP0115BS
120111 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,202,180,22,0,94,19,0,7,0,0,2,77,3,0,0,56,146,10KS1200MS
120111 ,KP ,933 ,NDEG ,1200 ,Electrical & Computer Engr ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS1200NDEG
120111 ,KP ,933 ,PHD ,0115 ,Electrical Engineering ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0115PHD
120111 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,273,228,45,0,47,24,5,6,0,0,4,186,1,7,1,41,232,10KS1200PHD
120111 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,  ,  ,5,5,0,0,4,1,0,0,0,0,0,0,0,0,0,4,1,10KP0139BS
120111 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3913 ,"Power, Safety, and the Environ ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KP0139BS
120111 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3913 ,"Power, Safety, and the Environ ",41,36,5,0,22,5,3,4,0,0,2,4,1,3,1,34,7,10KP3913BS
120111 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3914 ,Plasma and Fusion Sci and Engr ,12,11,1,0,9,2,0,0,0,0,0,1,0,0,0,8,4,10KP3914BS
120111 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3915 ,"Radiol, Medical, & Instr Apps ",3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KP3915BS
120111 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,63,55,8,0,43,9,0,4,0,0,1,5,1,0,1,49,14,10KP5183BS
120111 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",30,25,5,0,23,2,0,1,0,0,0,4,0,0,0,23,7,10KP5183BS
120111 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,13,11,2,0,8,2,1,1,0,0,0,1,0,1,0,9,4,10KP5183BS
120111 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",5,2,3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10KP5183BS
120111 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,13,12,1,0,11,0,0,0,0,0,0,2,0,0,0,8,5,10KS5183MS
120111 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,23,18,5,0,9,0,0,0,0,0,0,14,0,0,0,5,18,10KS0139PHD
120111 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,22,17,5,0,0,2,0,1,0,0,0,19,0,0,0,0,22,10KS5183PHD
120111 ,KP ,  ,  ,  ,Engineering ,  ,***College total*** ,8123,6756,1361,6,3845,1063,110,269,7,9,131,2624,65,125,31,4213,3910, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120111 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120111 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,25,12,13,0,5,2,1,0,0,0,0,17,0,1,0,7,18,10KR0067NDEG
120111 ,KR ,495 ,AD ,0265 ,Music ,  ,  ,5,1,4,0,3,0,0,0,0,0,0,2,0,0,0,1,4,10KS0265AD
120111 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,33,15,18,0,15,0,0,1,0,0,0,17,0,0,0,6,27,10KS0265AMUS
120111 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,10,4,6,0,5,1,0,0,0,0,0,4,0,0,0,2,8,10KS0265AMUS
120111 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,116,45,71,0,41,2,0,3,0,0,1,68,1,1,1,22,94,10KS0265AMUS
120111 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,17,13,4,0,6,0,0,0,0,0,2,9,0,0,1,2,15,10KS0265AMUS
120111 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,8,2,6,0,4,2,0,0,0,0,0,2,0,0,0,3,5,10KS0265AMUS
120111 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,21,20,1,0,14,0,1,1,0,0,0,5,0,1,0,8,13,10KS0265AMUS
120111 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,26,14,12,0,17,3,2,2,0,0,1,1,0,2,0,21,5,10KR0265BA
120111 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,43,12,31,0,36,4,0,2,0,0,1,0,0,0,1,41,2,10KR3930BME
120111 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,130,66,64,0,116,7,2,4,0,0,1,0,0,2,0,121,9,10KR3931BME
120111 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,4,2,2,0,2,1,0,1,0,0,0,0,0,0,0,4,0,10KR3932BME
120111 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,28,6,22,0,24,2,2,0,0,0,0,0,0,2,0,26,2,10KR0157BMUS
120111 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,80,32,48,0,51,14,2,4,0,0,1,7,1,2,0,55,25,10KR0158BMUS
120111 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,11,8,3,0,8,2,0,0,0,0,0,1,0,0,0,9,2,10KR0159BMUS
120111 ,KR ,495 ,BMUS ,0160 ,Music History ,  ,  ,7,3,4,0,5,2,0,0,0,0,0,0,0,0,0,5,2,10KR0160BMUS
120111 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,8,3,5,0,4,1,1,0,0,0,1,1,0,2,0,7,1,10KR0161BMUS
120111 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,31,25,6,0,27,1,2,1,0,0,0,0,0,2,0,25,6,10KR5045BMUS
120111 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,9,6,3,0,6,0,2,0,0,0,0,1,0,2,0,1,8,10KS0168EDD
120111 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,9,6,3,0,6,1,0,0,0,0,1,1,0,1,0,6,3,10KS0168MME
120111 ,KR ,495 ,MMUS ,0265 ,Music ,  ,  ,8,3,5,0,8,0,0,0,0,0,0,0,0,0,0,2,6,10KS0265MMUS
120111 ,KR ,495 ,MMUS ,0265 ,Music ,5110 ,Performance and Literature ,51,22,29,0,30,1,2,5,0,0,1,12,0,2,0,15,36,10KS0265MMUS
120111 ,KR ,495 ,MMUS ,0265 ,Music ,5111 ,Music Composition ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0265MMUS
120111 ,KR ,495 ,MMUS ,0265 ,Music ,5113 ,Musicology ,9,7,2,0,9,0,0,0,0,0,0,0,0,0,0,1,8,10KS0265MMUS
120111 ,KR ,495 ,MMUS ,0265 ,Music ,5114 ,Piano Pedagogy ,7,2,5,0,2,3,0,0,0,0,1,1,0,0,0,2,5,10KS0265MMUS
120111 ,KR ,495 ,MMUS ,0265 ,Music ,5116 ,Instrumental Conducting (Orch) ,4,3,1,0,2,1,0,0,0,0,0,1,0,0,0,2,2,10KS0265MMUS
