"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SPRING 2013,,,,,,,,"PUBLICATION DATE:  FEBRUARY 15, 2013",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,
120131 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,6,1,5,0,3,2,0,1,0,0,0,0,0,1,0,5,1,10KR0161BMUS
120131 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,20,18,2,0,17,1,2,0,0,0,0,0,0,2,0,18,2,10KR5045BMUS
120131 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,5,3,2,0,3,0,2,0,0,0,0,0,0,2,0,0,5,10KS0168EDD
120131 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,6,5,1,0,6,0,0,0,0,0,0,0,0,0,0,5,1,10KS0168MME
120131 ,KR ,495 ,MMUS ,0265 ,Music ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,10KS0265MMUS
120131 ,KR ,495 ,MMUS ,0265 ,Music ,5110 ,Performance and Literature ,39,17,22,0,27,2,1,0,1,0,2,6,0,1,2,13,26,10KS0265MMUS
120131 ,KR ,495 ,MMUS ,0265 ,Music ,5111 ,Music Composition ,5,4,1,0,4,0,0,0,0,0,0,1,0,0,0,0,5,10KS0265MMUS
120131 ,KR ,495 ,MMUS ,0265 ,Music ,5113 ,Musicology ,5,3,2,0,5,0,0,0,0,0,0,0,0,0,0,1,4,10KS0265MMUS
120131 ,KR ,495 ,MMUS ,0265 ,Music ,5114 ,Piano Pedagogy ,5,0,5,0,1,3,0,0,0,0,0,1,0,0,0,1,4,10KS0265MMUS
120131 ,KR ,495 ,MMUS ,0265 ,Music ,5115 ,Instrumental Conducting (Band) ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,10KS0265MMUS
120131 ,KR ,495 ,MMUS ,0265 ,Music ,5116 ,Instrumental Conducting (Orch) ,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,10KS0265MMUS
120131 ,KR ,495 ,MMUS ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0265MMUS
120131 ,KR ,495 ,MMUS ,0265 ,Music ,5118 ,Jazz Performance ,16,12,4,0,13,0,1,0,0,0,1,1,0,1,0,11,5,10KS0265MMUS
120131 ,KR ,495 ,PHD ,0168 ,Music Education ,  ,  ,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KS0168PHD
120131 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,20,12,8,0,17,0,0,1,0,0,0,2,0,1,1,3,17,10KS1481PHD
120131 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,77,27,50,0,51,16,2,6,0,0,0,2,0,2,0,73,4,10KR0148BFA
120131 ,KR ,526 ,BFA ,0149 ,Crafts ,3933 ,Ceramics ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KR3933BFA
120131 ,KR ,526 ,BFA ,0149 ,Crafts ,3935 ,Metals ,11,1,10,0,5,5,0,1,0,0,0,0,0,0,0,10,1,10KR3935BFA
120131 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,8,2,6,0,7,0,1,0,0,0,0,0,0,1,0,7,1,10KR0150BFA
120131 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,30,12,18,0,18,3,3,5,0,0,0,0,1,3,0,28,2,10KR0151BFA
120131 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,108,55,53,0,38,28,6,5,0,1,2,27,1,7,0,73,35,10KR0152BFA
120131 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,31,11,20,0,19,2,3,3,0,0,1,3,0,3,0,29,2,10KR0153BFA
120131 ,KR ,526 ,BFA ,0154 ,Sculpture ,  ,  ,7,2,5,0,6,0,0,1,0,0,0,0,0,0,0,7,0,10KR0154BFA
120131 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,38,7,31,0,27,3,2,5,0,0,0,0,1,2,0,38,0,10KR0169BFA
120131 ,KR ,526 ,BFA ,5128 ,New Media ,  ,  ,18,8,10,0,9,4,3,0,0,0,1,1,0,3,0,17,1,10KR5128BFA
120131 ,KR ,526 ,EDM ,0169 ,Art Education ,  ,  ,6,1,5,0,3,1,0,0,0,0,0,2,0,0,0,4,2,10KS0169EDM
120131 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,6,1,5,0,4,0,1,0,0,0,0,1,0,1,0,4,2,10KS0169MA
120131 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,7,0,7,0,5,0,0,1,0,0,0,1,0,0,1,2,5,10KS0250MA
120131 ,KR ,526 ,MFA ,0252 ,Art and Design ,  ,  ,5,3,2,0,5,0,0,0,0,0,0,0,0,0,0,2,3,10KS0252MFA
120131 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,4,2,2,0,2,0,0,0,0,0,0,2,0,0,0,2,2,10KS0254MFA
120131 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,7,3,4,0,3,0,0,0,0,0,0,4,0,0,0,3,4,10KS0255MFA
120131 ,KR ,526 ,MFA ,0252 ,Art and Design ,0256 ,Metals ,6,0,6,0,4,0,0,0,0,0,0,1,1,0,0,4,2,10KS0256MFA
120131 ,KR ,526 ,MFA ,0252 ,Art and Design ,0257 ,Painting ,9,4,5,0,9,0,0,0,0,0,0,0,0,0,0,2,7,10KS0257MFA
120131 ,KR ,526 ,MFA ,0252 ,Art and Design ,0258 ,Photography ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,1,10KS0258MFA
120131 ,KR ,526 ,MFA ,0252 ,Art and Design ,0260 ,Sculpture ,4,0,4,0,2,0,0,1,0,0,0,1,0,0,0,1,3,10KS0260MFA
120131 ,KR ,526 ,NDEG ,0252 ,Art and Design ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0252NDEG
120131 ,KR ,526 ,NONE ,4090 ,Art Foundation ,  ,  ,117,32,85,0,57,17,7,12,0,0,1,22,1,9,0,84,33,10KR4090NONE
120131 ,KR ,526 ,PHD ,0169 ,Art Education ,  ,  ,14,6,8,0,8,0,0,0,0,0,0,6,0,0,0,7,7,10KS0169PHD
120131 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,16,3,13,0,9,0,0,0,0,0,0,6,1,0,0,1,15,10KS0250PHD
120131 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,  ,  ,58,30,28,0,34,5,0,3,0,0,0,16,0,0,0,40,18,10KR0156BLA
120131 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,5095 ,Five-Year Program ,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,10KR5095BLA
120131 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,42,12,30,0,16,0,0,0,0,0,0,26,0,0,0,15,27,10KS0156MLA
120131 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,12,6,6,0,6,0,1,0,0,0,0,4,1,1,0,5,7,10KS0156PHD
120131 ,KR ,733 ,BA ,0155 ,Urban Planning ,  ,  ,106,54,52,0,49,4,7,12,0,0,2,32,0,9,1,63,43,10KR0155BA
120131 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,35,17,18,0,16,3,1,4,0,0,5,6,0,2,1,16,19,10KS0155MUP
120131 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,23,13,10,0,6,2,0,0,0,0,2,13,0,2,0,8,15,10KS0274PHD
120131 ,KR ,767 ,BS ,0146 ,Architectural Studies ,  ,  ,453,259,194,0,260,42,10,45,2,2,8,82,2,11,4,340,113,10KR0146BS
120131 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,143,89,54,0,85,5,1,15,0,0,5,30,2,1,2,86,57,10KS0247MARC
120131 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,37,21,16,0,19,4,4,2,0,0,0,8,0,5,0,19,18,10KS0248MARC
120131 ,KR ,767 ,MS ,4091 ,Architectural Studies ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS4091MS
120131 ,KR ,767 ,NDEG ,0249 ,Architecture ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0249NDEG
120131 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,12,6,6,0,2,0,0,1,0,0,0,9,0,0,0,0,12,10KS0249PHD
120131 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,44,5,39,0,28,2,11,3,0,0,0,0,0,11,0,39,5,10KR0261BFA
120131 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,9,2,7,0,6,0,1,0,0,0,1,1,0,2,1,1,8,10KS0261MFA
120131 ,KR ,883 ,BFA ,0162 ,Theatre ,3980 ,Stage Management ,5,2,3,0,4,0,0,0,0,0,1,0,0,0,0,4,1,10KR3980BFA
120131 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,27,9,18,0,18,1,2,4,0,0,1,1,0,3,0,26,1,10KR3985BFA
120131 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,41,16,25,0,26,1,8,5,0,0,0,0,1,9,0,38,3,10KR4081BFA
120131 ,KR ,883 ,BFA ,0162 ,Theatre ,4082 ,Costume Design and Technology ,3,0,3,0,2,0,0,1,0,0,0,0,0,1,0,3,0,10KR4082BFA
120131 ,KR ,883 ,BFA ,0162 ,Theatre ,4083 ,Scenic Technology ,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,10KR4083BFA
120131 ,KR ,883 ,BFA ,0162 ,Theatre ,4084 ,Lighting Design ,8,6,2,0,7,0,0,1,0,0,0,0,0,0,0,8,0,10KR4084BFA
120131 ,KR ,883 ,BFA ,0162 ,Theatre ,4085 ,Sound Design and Technology ,4,3,1,0,3,0,1,0,0,0,0,0,0,1,0,4,0,10KR4085BFA
120131 ,KR ,883 ,BFA ,0162 ,Theatre ,4086 ,Scenic Design ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KR4086BFA
120131 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,5,1,4,0,4,0,0,0,0,0,0,1,0,0,0,1,4,10KS0162MA
120131 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,38,20,18,0,31,1,0,1,0,0,0,5,0,0,0,10,28,10KS0271MFA
120131 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,9,6,3,0,6,0,0,2,0,0,1,0,0,2,1,2,7,10KS0272MFA
120131 ,KR ,883 ,NONE ,0162 ,Theatre ,4080 ,Theatre Foundations ,29,15,14,0,24,0,0,4,0,0,1,0,0,0,0,26,3,10KR4080NONE
120131 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,16,8,8,0,10,1,0,0,1,0,1,3,0,0,2,4,12,10KS0162PHD
120131 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,***College total*** ,2350,1086,1263,1,1344,198,90,168,5,3,45,483,14,111,18,1498,852, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120131 ,KS ,  ,  ,  ,Graduate College ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120131 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,36,21,15,0,23,7,1,3,0,0,1,0,1,2,2,32,4,10KS0067NDEG
120131 ,KS ,913 ,PHD ,5094 ,Informatics ,  ,  ,14,14,0,0,6,1,0,0,0,0,0,7,0,0,0,6,8,10KS5094PHD
120131 ,KS ,  ,  ,  ,Graduate College ,  ,***College total*** ,50,35,15,0,29,8,1,3,0,0,1,7,1,2,2,38,12, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120131 ,KT ,  ,  ,  ,Media ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120131 ,KT ,238 ,BS ,0382 ,Media Studies ,  ,  ,4,2,2,0,2,1,0,1,0,0,0,0,0,0,0,3,1,10KT0382BS
120131 ,KT ,238 ,PHD ,0279 ,Communications ,  ,  ,29,12,17,0,3,4,3,4,0,0,0,14,1,4,2,7,22,10KS0279PHD
120131 ,KT ,238 ,PHD ,5202 ,Communications and Media ,  ,  ,19,7,12,0,5,0,2,2,0,0,1,9,0,3,1,3,16,10KS5202PHD
120131 ,KT ,408 ,BS ,0277 ,Advertising ,  ,  ,631,180,451,0,446,53,24,38,1,2,17,47,3,30,6,552,79,10KT0277BS
120131 ,KT ,408 ,MS ,0277 ,Advertising ,  ,  ,30,10,20,0,4,3,1,0,0,0,0,22,0,1,0,4,26,10KS0277MS
120131 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,  ,  ,4,3,1,0,1,1,1,0,0,0,0,1,0,1,0,3,1,10KT5201BS
120131 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,3869 ,Cinema Studies ,55,32,23,0,37,5,4,5,0,0,2,2,0,5,0,51,4,10KT5201BS
120131 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,5205 ,Media Studies ,47,17,29,1,31,4,4,3,0,0,0,4,1,4,0,38,9,10KT5201BS
120131 ,KT ,642 ,BSJ ,0380 ,News-Editorial ,  ,  ,161,51,110,0,109,9,11,19,0,1,5,7,0,12,2,146,15,10KT0380BSJ
120131 ,KT ,642 ,BSJ ,0381 ,Broadcast Journalism ,  ,  ,155,58,97,0,88,8,32,16,0,0,5,5,1,35,3,132,23,10KT0381BSJ
120131 ,KT ,642 ,MS ,0278 ,Journalism ,  ,  ,12,8,4,0,6,1,0,0,0,0,0,5,0,0,0,5,7,10KS0278MS
120131 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KT5284BS
120131 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5287 ,Advertising ,12,3,9,0,11,0,1,0,0,0,0,0,0,1,0,12,0,10KT5284BS
120131 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5288 ,Broadcast Journalism ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KT5284BS
120131 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5289 ,News-Editorial Journalism ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KT5284BS
120131 ,KT ,934 ,NDEG ,0067 ,Nondegree ,  ,  ,12,10,2,0,5,1,0,1,0,0,0,5,0,0,0,7,5,10KT0067NDEG
120131 ,KT ,  ,  ,  ,Media ,  ,***College total*** ,1175,393,781,1,751,90,83,90,1,3,30,121,6,96,14,967,208, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120131 ,KU ,  ,  ,  ,Law ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120131 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,612,347,265,0,377,51,55,65,1,0,15,30,18,61,7,340,272,10KU0385JD
120131 ,KU ,853 ,JSD ,0281 ,Law ,  ,  ,10,5,5,0,0,0,0,1,0,0,0,9,0,0,0,0,10,10KS0281JSD
120131 ,KU ,853 ,LLM ,0281 ,Law ,  ,  ,117,38,79,0,0,0,0,0,0,0,0,117,0,0,0,0,117,10KS0281LLM
120131 ,KU ,853 ,NDEG ,0281 ,Law ,  ,  ,6,1,5,0,0,0,0,0,0,0,0,6,0,0,0,0,6,10KS0281NDEG
120131 ,KU ,  ,  ,  ,Law ,  ,***College total*** ,745,391,354,0,377,51,55,66,1,0,15,162,18,61,7,340,405, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120131 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120131 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,136,39,97,0,89,9,10,18,0,0,7,2,1,12,1,126,10,10KV0340BALA
120131 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,11,3,8,0,10,1,0,0,0,0,0,0,0,0,0,9,2,10KV8037BALA
120131 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,8,3,5,0,5,0,0,2,0,1,0,0,0,0,0,8,0,10KV5043BALA
120131 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120131 ,KV ,241 ,MA ,0340 ,Anthropology ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,10KS0340MA
120131 ,KV ,241 ,PHD ,0340 ,Anthropology ,  ,  ,56,17,39,0,31,1,2,3,1,1,1,15,1,3,1,15,41,10KS0340PHD
120131 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,76,57,19,0,59,3,1,7,0,0,4,2,0,3,1,73,3,10KV0334BSLA
120131 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BSLA
120131 ,KV ,253 ,MS ,0334 ,Atmospheric Sciences ,  ,  ,16,7,9,0,14,0,0,1,0,0,1,0,0,0,0,8,8,10KS0334MS
120131 ,KV ,253 ,PHD ,0334 ,Atmospheric Sciences ,  ,  ,27,14,13,0,14,0,0,0,0,0,0,13,0,0,0,4,23,10KS0334PHD
120131 ,KV ,257 ,BALAS ,0439 ,Mathematics ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0439BALA
120131 ,KV ,257 ,BALAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10KV8037BALA
120131 ,KV ,257 ,BALAS ,0461 ,Actuarial Science ,  ,  ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KV0461BALA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,43,25,18,0,13,8,1,4,0,0,0,15,2,1,0,25,18,10KV0439BSLA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV3895BSLA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,16,6,10,0,4,1,0,0,1,0,0,10,0,0,1,6,10,10KV8037BSLA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,4,4,0,0,3,1,0,0,0,0,0,0,0,0,0,3,1,10KV3894BSLA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KV8037BSLA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,15,12,3,0,4,1,0,0,0,0,0,10,0,0,0,5,10,10KV3895BSLA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10KV8037BSLA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,6,5,1,0,3,0,0,0,0,0,1,2,0,0,0,4,2,10KV3896BSLA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV8037BSLA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,53,13,40,0,45,4,0,4,0,0,0,0,0,0,0,53,0,10KV3897BSLA
120131 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120131 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,266,157,109,0,115,41,3,8,1,1,3,90,4,3,1,164,102,10KV0461BSLA
120131 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,14,6,8,0,3,2,0,0,0,0,0,9,0,0,0,5,9,10KV8037BSLA
120131 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,81,65,16,0,35,14,1,3,0,0,0,28,0,1,1,49,32,10KV1438BSLA
120131 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KV8037BSLA
120131 ,KV ,257 ,MS ,0290 ,Teaching of Mathematics ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0290MS
120131 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,  ,  ,12,7,5,0,2,0,0,0,0,0,1,9,0,1,0,1,11,10KS0327MS
120131 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,0328 ,Actuarial Science ,14,7,7,0,1,0,0,0,0,0,0,13,0,0,0,1,13,10KS0328MS
120131 ,KV ,257 ,MS ,0439 ,Mathematics ,  ,  ,9,5,4,0,3,0,0,0,0,0,0,6,0,0,0,2,7,10KS0439MS
120131 ,KV ,257 ,NONE ,0439 ,Mathematics ,  ,  ,272,191,81,0,99,24,4,13,1,0,5,125,1,5,1,133,139,10KV0439NONE
120131 ,KV ,257 ,PHD ,0439 ,Mathematics ,  ,  ,155,101,54,0,59,4,0,4,0,0,3,85,0,1,2,13,142,10KS0439PHD
120131 ,KV ,265 ,BALAS ,5281 ,"Earth, Society, & Environment ",  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120131 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",  ,  ,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,10KV5086BSLA
120131 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,6,3,3,0,6,0,0,0,0,0,0,0,0,0,0,6,0,10KV5086BSLA
120131 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120131 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,10,6,4,0,6,1,1,1,0,0,1,0,0,1,0,10,0,10KV5086BSLA
120131 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120131 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",  ,  ,6,3,3,0,3,0,0,2,0,0,0,1,0,0,0,5,1,10KV5281BSLA
120131 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5103 ,Society and the Environment ,21,12,9,0,17,0,1,0,0,0,2,1,0,2,0,20,1,10KV5281BSLA
120131 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5103 ,Society and the Environment ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KV8037BSLA
120131 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5104 ,Science of the Earth System ,15,9,6,0,9,2,0,3,0,0,0,1,0,0,0,13,2,10KV5281BSLA
120131 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,21,8,12,1,15,1,1,1,0,0,0,3,0,1,0,18,3,10KV5313BSLA
120131 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,5,2,3,0,3,0,0,1,0,0,0,1,0,0,0,3,2,10KV5313BSLU
120131 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,38,22,16,0,31,2,3,2,0,0,0,0,0,3,0,35,3,10KV5313BSLA
120131 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KV5313BSLU
120131 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,10KV8037BSLA
120131 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,16,10,6,0,9,2,1,2,0,0,0,2,0,1,0,13,3,10KV5313BSLA
120131 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,10KV5313BSLU
120131 ,KV ,299 ,BALAS ,0338 ,Psychology ,  ,  ,8,1,7,0,5,2,0,0,0,0,0,1,0,0,0,7,1,10KV0338BALA
120131 ,KV ,299 ,BALAS ,0338 ,Psychology ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KV8037BALA
120131 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,1176,359,817,0,662,177,81,124,1,3,30,96,2,94,8,1022,154,10KV0338BSLA
120131 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,78,18,59,1,50,8,5,7,0,0,1,6,1,7,0,70,8,10KV8037BSLA
120131 ,KV ,299 ,PHD ,0338 ,Psychology ,  ,  ,130,49,81,0,71,10,6,6,0,1,2,34,0,6,4,24,106,10KS0338PHD
120131 ,KV ,303 ,BALAS ,1008 ,African American Studies ,  ,  ,4,2,2,0,0,0,4,0,0,0,0,0,0,4,0,3,1,10KV1008BALA
120131 ,KV ,303 ,BALAS ,1008 ,African American Studies ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KV8037BALA
120131 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,212,80,132,0,80,26,52,26,0,0,4,22,2,55,5,176,36,10KV0344BALA
120131 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,29,9,20,0,17,3,2,4,0,0,0,3,0,2,2,25,4,10KV8037BALA
