"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SPRING 2014,,,,,,,,"PUBLICATION DATE:  FEBRUARY 20, 2014",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
120141 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,24,0,24,0,20,0,0,4,0,0,0,0,0,0,0,24,0,10KN4004BS
120141 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,20,1,19,0,16,1,1,2,0,0,0,0,0,1,0,20,0,10KN5193BS
120141 ,KN ,613 ,BS ,0095 ,Elementary Education ,5194 ,ESL/Bilingual Education ,6,0,6,0,2,1,0,2,0,0,0,1,0,0,0,6,0,10KN5194BS
120141 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,5,1,4,0,3,0,2,0,0,0,0,0,0,2,0,3,2,10KS1144EDD
120141 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,10,1,9,0,3,3,2,2,0,0,0,0,0,3,0,9,1,10KS0095EDM
120141 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0211EDM
120141 ,KN ,613 ,EDM ,0095 ,Elementary Education ,0211 ,Elementary Ed - Cert ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0211EDM
120141 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,31,5,26,0,22,3,3,2,0,0,0,1,0,3,0,30,1,10KS1144EDM
120141 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS5082EDM
120141 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10KS8527EDM
120141 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,5,4,1,0,3,1,0,1,0,0,0,0,0,0,0,5,0,10KS8527EDM
120141 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5226 ,Sciences ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KS8527EDM
120141 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5227 ,Mathematics ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,10KS8527EDM
120141 ,KN ,613 ,MA ,1144 ,Curriculum and Instruction ,  ,  ,3,0,3,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KS1144MA
120141 ,KN ,613 ,MS ,1144 ,Curriculum and Instruction ,  ,  ,3,1,2,0,2,0,0,1,0,0,0,0,0,0,1,2,1,10KS1144MS
120141 ,KN ,613 ,PHD ,0095 ,Elementary Education ,  ,  ,3,1,2,0,0,1,1,0,0,0,0,1,0,1,0,1,2,10KS0095PHD
120141 ,KN ,613 ,PHD ,0215 ,Secondary & Continuing Educ ,  ,  ,7,1,6,0,2,1,0,1,0,0,0,3,0,0,0,2,5,10KS0215PHD
120141 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,63,18,45,0,31,6,5,5,0,0,0,15,1,5,0,28,35,10KS1144PHD
120141 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,66,17,49,0,22,3,4,8,0,0,1,28,0,6,2,17,49,10KS0210PHD
120141 ,KN ,760 ,CAS ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209CAS
120141 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,17,8,9,0,14,0,3,0,0,0,0,0,0,3,0,17,0,10KS0209EDD
120141 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,7,2,5,0,4,2,1,0,0,0,0,0,0,1,0,7,0,10KS0209EDD
120141 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,7,4,3,0,7,0,0,0,0,0,0,0,0,0,0,7,0,10KS0209EDD
120141 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS4096EDD
120141 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,10KS4096EDD
120141 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,14,4,10,0,9,0,3,1,0,0,1,0,0,3,1,14,0,10KS0209EDM
120141 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,23,5,18,0,15,3,3,1,0,0,1,0,0,3,1,21,2,10KS0209EDM
120141 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,14,6,8,0,11,0,1,1,0,0,0,1,0,1,0,13,1,10KS0209EDM
120141 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,5,3,2,0,2,0,3,0,0,0,0,0,0,3,0,5,0,10KS0220EDM
120141 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,  ,  ,6,0,6,0,5,0,1,0,0,0,0,0,0,1,0,5,1,10KS4096EDM
120141 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,16,1,15,0,9,0,1,1,0,0,0,5,0,2,0,11,5,10KS4096EDM
120141 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS4096EDMU
120141 ,KN ,760 ,MA ,0220 ,Educational Policy Studies ,  ,  ,6,1,5,0,1,0,2,0,0,0,0,3,0,2,0,3,3,10KS0220MA
120141 ,KN ,760 ,MS ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS4096MS
120141 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,10,6,4,0,6,0,1,0,0,0,1,2,0,2,0,7,3,10KS0209PHD
120141 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,8,3,5,0,3,0,2,1,1,0,0,0,1,2,1,6,2,10KS0209PHD
120141 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,141,54,87,0,28,9,61,21,1,0,6,13,2,73,3,73,68,10KS0220PHD
120141 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,5034 ,African American Studies ,4,3,1,0,0,0,4,0,0,0,0,0,0,4,0,2,2,10KS0220PHD
120141 ,KN ,760 ,PHD ,0222 ,Educ Voc Tech ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0222PHD
120141 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,  ,  ,16,7,9,0,3,0,0,0,0,0,2,11,0,2,0,4,12,10KS4096PHD
120141 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,26,12,14,0,5,1,4,1,0,0,0,15,0,4,0,9,17,10KS4096PHD
120141 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,1145,237,908,0,686,75,131,95,2,2,22,126,6,153,12,883,262, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120141 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120141 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,36,28,8,0,23,4,1,2,0,0,2,4,0,1,0,29,7,10KP5163BS
120141 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,42,35,7,0,34,0,1,1,0,0,0,6,0,1,0,36,6,10KP5163BS
120141 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5271 ,Biological Engineering ,28,22,6,0,8,7,0,1,0,0,0,12,0,0,0,12,16,10KP5163BS
120141 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,30,18,12,0,10,0,1,1,0,0,1,17,0,1,0,9,21,10KS5163MS
120141 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,181,145,36,0,25,4,1,1,0,0,2,144,4,1,0,32,149,10KP0067NDEG
120141 ,KP ,227 ,PHD ,0102 ,Agricultural Engineering ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0102PHD
120141 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,28,18,10,0,7,1,0,1,0,0,1,18,0,0,0,5,23,10KS5163PHD
120141 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,185,169,16,0,122,15,2,8,0,0,8,29,1,2,0,135,50,10KP0121BS
120141 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0240MS
120141 ,KP ,244 ,MS ,0241 ,Teaching of Physics ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0241MS
120141 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,250,208,42,0,102,20,1,9,0,0,3,110,5,1,1,14,236,10KS0240PHD
120141 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,758,565,193,0,410,99,14,51,0,0,20,163,1,18,3,504,254,10KP0106BS
120141 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,303,226,77,0,82,21,1,18,0,0,4,175,2,1,3,71,232,10KS0106MS
120141 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,65,33,32,0,17,3,2,3,0,0,2,38,0,4,0,11,54,10KS0231MS
120141 ,KP ,251 ,MS ,0232 ,Environ Science in Civil Engr ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0232MS
120141 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,169,131,38,0,41,6,1,7,1,0,2,111,0,2,1,19,150,10KS0106PHD
120141 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,43,22,21,0,17,2,0,3,1,0,1,19,0,0,1,9,34,10KS0231PHD
120141 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,10KS0232PHD
120141 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,204,114,90,0,116,59,1,11,0,0,8,8,1,2,0,169,35,10KP0408BS
120141 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,6,5,1,0,3,2,0,0,0,0,0,0,1,0,0,4,2,10KS0408MS
120141 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,58,29,29,0,20,12,1,4,1,0,0,20,0,1,2,14,44,10KS0408PHD
120141 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,281,219,62,0,171,41,3,17,0,1,9,39,0,4,1,208,73,10KP0124BS
120141 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,244,193,51,0,92,43,3,7,0,0,5,91,3,3,0,132,112,10KP0127BS
120141 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,11,6,5,0,3,1,0,0,0,0,0,7,0,0,0,3,8,10KS0127MS
120141 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,10,6,4,0,7,0,0,0,0,0,0,3,0,0,0,6,4,10KS3846MS
120141 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,32,24,8,0,0,1,0,0,0,0,0,31,0,0,0,0,32,10KS0127PHD
120141 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,16,12,4,0,7,0,0,0,0,0,0,9,0,0,0,6,10,10KS3846PHD
120141 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,1020,902,118,0,391,288,14,24,1,1,16,280,5,14,1,471,549,10KP0112BS
120141 ,KP ,434 ,BS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,11,9,2,0,1,3,0,0,0,0,0,7,0,0,0,3,8,10KP1854BS
120141 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,55,44,11,0,6,3,0,0,0,0,1,45,0,0,1,6,49,10KS0112MCS
120141 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,74,56,18,0,15,7,0,0,0,0,0,52,0,0,0,11,63,10KS0112MS
120141 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,11,10,1,0,2,1,0,0,0,0,0,8,0,0,0,2,9,10KS1854MS
120141 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,4,2,2,0,1,0,0,0,0,0,0,3,0,0,0,1,3,10KS4028MS
120141 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,277,217,60,0,63,14,4,2,0,0,3,191,0,5,1,27,250,10KS0112PHD
120141 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,47,30,17,0,3,3,0,0,0,0,0,41,0,0,0,2,45,10KS5244MS
120141 ,KP ,545 ,NONE ,5333 ,Engineering Undeclared ,  ,  ,96,74,22,0,40,15,0,8,0,0,6,27,0,2,0,56,40,10KP5333NONE
120141 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,400,362,38,0,227,75,2,37,0,1,11,46,1,3,8,296,104,10KP4048BS
120141 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,64,54,10,0,24,7,0,2,0,0,1,29,1,0,0,11,53,10KS4048MS
120141 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,53,48,5,0,21,3,0,1,0,0,0,28,0,0,0,14,39,10KS4048PHD
120141 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,94,87,7,0,57,11,0,8,0,2,0,16,0,0,1,68,26,10KP0118BS
120141 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,827,727,100,0,477,118,9,45,2,3,23,145,5,13,4,555,272,10KP0133BS
120141 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,159,133,26,0,34,10,0,6,0,0,3,106,0,1,1,32,127,10KS0133MS
120141 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,20,15,5,0,8,1,0,0,0,0,0,11,0,0,0,3,17,10KS0242MS
120141 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,153,137,16,0,30,6,0,1,0,0,1,114,1,0,0,14,139,10KS0133PHD
120141 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,36,29,7,0,13,1,0,1,0,0,0,21,0,0,0,6,30,10KS0242PHD
120141 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,286,217,69,0,124,63,2,13,0,0,14,68,2,4,0,178,108,10KP0130BS
120141 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3908 ,Ceramics ,7,6,1,0,3,2,0,1,0,0,0,1,0,0,0,4,3,10KP3908BS
120141 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3909 ,Electronic Materials ,34,27,7,0,2,11,0,0,0,0,1,20,0,0,0,9,25,10KP3909BS
120141 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3910 ,Metals ,20,19,1,0,10,1,0,1,0,0,0,8,0,0,0,11,9,10KP3910BS
120141 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3911 ,Biomaterials ,25,15,10,0,8,8,1,0,0,0,1,7,0,1,0,17,8,10KP3911BS
120141 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3912 ,Polymer ,23,15,8,0,9,2,0,1,0,0,1,10,0,0,0,10,13,10KP3912BS
120141 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,36,26,10,0,6,1,1,1,0,0,0,27,0,2,0,6,30,10KS0130MS
120141 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,146,103,43,0,44,4,1,4,0,0,1,92,0,1,0,11,135,10KS0130PHD
120141 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,766,690,76,0,273,206,12,31,0,3,23,214,4,15,2,393,373,10KP0109BS
120141 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,1073,948,124,1,315,267,26,46,2,0,22,388,7,30,10,475,598,10KP0115BS
120141 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,233,197,36,0,58,40,4,8,0,0,3,116,4,5,2,49,184,10KS1200MS
120141 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,258,225,33,0,62,21,3,2,0,0,3,166,1,3,1,40,218,10KS1200PHD
120141 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3913 ,"Power, Safety, and the Environ ",5,4,1,0,3,1,0,0,0,0,0,1,0,0,0,4,1,10KP3913BS
120141 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3914 ,Plasma and Fusion Sci and Engr ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KP3914BS
120141 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,61,49,12,0,33,4,3,12,0,0,4,5,0,4,1,48,13,10KP5183BS
120141 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",48,42,6,0,30,8,1,5,0,0,1,3,0,2,0,41,7,10KP5183BS
120141 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,26,23,3,0,18,4,0,1,0,0,1,2,0,0,1,19,7,10KP5183BS
120141 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",9,7,2,0,2,6,0,1,0,0,0,0,0,0,0,9,0,10KP5183BS
120141 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,18,17,1,0,15,1,0,0,0,0,0,2,0,0,0,12,6,10KS5183MS
120141 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,5,4,1,0,3,0,0,0,0,0,0,2,0,0,0,2,3,10KS0139PHD
120141 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,38,36,2,0,7,3,0,0,0,0,0,28,0,0,0,4,34,10KS5183PHD
120141 ,KP ,  ,  ,  ,Engineering ,  ,***College total*** ,9506,7838,1667,1,3758,1560,116,407,8,11,208,3388,50,147,46,4351,5155, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120141 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120141 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,24,12,12,0,3,0,0,0,0,0,0,20,1,0,0,4,20,10KR0067NDEG
120141 ,KR ,495 ,AD ,0265 ,Music ,  ,  ,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10KS0265AD
120141 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,13,5,8,0,5,1,0,0,0,0,0,7,0,0,0,1,12,10KS0265AMUS
120141 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,8,4,4,0,3,1,0,0,0,0,0,4,0,0,0,2,6,10KS0265AMUS
120141 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,146,47,99,0,37,4,1,10,0,0,0,93,1,2,0,24,122,10KS0265AMUS
120141 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,15,11,4,0,3,0,0,0,0,0,1,11,0,0,0,1,14,10KS0265AMUS
120141 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1,2,10KS0265AMUS
120141 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,23,22,1,0,13,1,1,1,0,0,0,6,1,1,0,9,14,10KS0265AMUS
120141 ,KR ,495 ,AMUSD ,0265 ,Music ,5314 ,Instrmntl Conducting Wind Band ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0265AMUS
120141 ,KR ,495 ,AMUSD ,0265 ,Music ,5315 ,Instrmntl Conducting Orchestra ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,10KS0265AMUS
120141 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,22,15,7,0,14,6,0,1,0,0,0,1,0,1,0,18,4,10KR0265BA
120141 ,KR ,495 ,BME ,0168 ,Music Education ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KR0168BME
120141 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,44,12,32,0,34,4,0,1,0,0,4,1,0,2,1,42,2,10KR3930BME
120141 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,102,48,54,0,86,4,2,6,0,0,4,0,0,3,0,93,9,10KR3931BME
120141 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,6,2,4,0,3,1,0,1,0,0,1,0,0,0,1,6,0,10KR3932BME
120141 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,24,5,19,0,20,0,2,1,0,0,1,0,0,2,0,21,3,10KR0157BMUS
120141 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,72,34,38,0,49,7,0,5,1,0,3,7,0,2,2,50,22,10KR0158BMUS
120141 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,9,8,1,0,6,0,0,0,0,0,2,1,0,0,0,6,3,10KR0159BMUS
120141 ,KR ,495 ,BMUS ,0160 ,Music History ,  ,  ,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,10KR0160BMUS
120141 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,5,0,5,0,3,2,0,0,0,0,0,0,0,0,0,4,1,10KR0161BMUS
120141 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,20,17,3,0,16,0,3,0,0,0,0,0,1,3,0,19,1,10KR5045BMUS
120141 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,3,2,1,0,2,0,1,0,0,0,0,0,0,1,0,1,2,10KS0168EDD
120141 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,6,4,2,0,4,0,2,0,0,0,0,0,0,2,0,6,0,10KS0168MME
120141 ,KR ,495 ,MMUS ,0265 ,Music ,  ,  ,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,10KS0265MMUS
120141 ,KR ,495 ,MMUS ,0265 ,Music ,5110 ,Performance and Literature ,52,20,32,0,31,4,1,2,1,0,0,11,2,2,1,16,36,10KS0265MMUS
120141 ,KR ,495 ,MMUS ,0265 ,Music ,5111 ,Music Composition ,10,8,2,0,5,0,0,0,0,0,0,5,0,0,0,0,10,10KS0265MMUS
120141 ,KR ,495 ,MMUS ,0265 ,Music ,5113 ,Musicology ,6,5,1,0,6,0,0,0,0,0,0,0,0,0,0,2,4,10KS0265MMUS
120141 ,KR ,495 ,MMUS ,0265 ,Music ,5114 ,Piano Pedagogy ,6,0,6,0,2,1,1,0,0,0,0,2,0,1,0,0,6,10KS0265MMUS
120141 ,KR ,495 ,MMUS ,0265 ,Music ,5115 ,Instrumental Conducting (Band) ,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,10KS0265MMUS
120141 ,KR ,495 ,MMUS ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10KS0265MMUS
120141 ,KR ,495 ,MMUS ,0265 ,Music ,5118 ,Jazz Performance ,16,11,5,0,12,0,2,0,0,0,2,0,0,3,1,9,7,10KS0265MMUS
120141 ,KR ,495 ,NDEG ,0265 ,Music ,  ,  ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,10KS0265NDEG
120141 ,KR ,495 ,PHD ,0168 ,Music Education ,  ,  ,6,5,1,0,5,1,0,0,0,0,0,0,0,0,0,5,1,10KS0168PHD
120141 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,21,14,7,0,16,1,1,0,0,0,0,3,0,1,0,2,19,10KS1481PHD
120141 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,74,21,53,0,50,15,1,4,0,0,0,4,0,1,0,68,6,10KR0148BFA
120141 ,KR ,526 ,BFA ,0149 ,Crafts ,3933 ,Ceramics ,3,0,3,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KR3933BFA
120141 ,KR ,526 ,BFA ,0149 ,Crafts ,3935 ,Metals ,14,1,13,0,3,3,0,1,0,0,0,7,0,0,1,5,9,10KR3935BFA
120141 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,9,1,8,0,6,0,3,0,0,0,0,0,0,3,0,8,1,10KR0150BFA
120141 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,28,9,19,0,17,4,3,4,0,0,0,0,0,3,0,27,1,10KR0151BFA
120141 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,106,52,54,0,38,27,7,6,0,0,2,25,1,9,0,70,36,10KR0152BFA
120141 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,21,7,14,0,13,2,2,3,0,0,0,0,1,2,0,21,0,10KR0153BFA
120141 ,KR ,526 ,BFA ,0154 ,Sculpture ,  ,  ,6,3,3,0,6,0,0,0,0,0,0,0,0,0,0,6,0,10KR0154BFA
120141 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,29,4,25,0,21,1,1,5,0,0,0,0,1,1,0,29,0,10KR0169BFA
120141 ,KR ,526 ,BFA ,5128 ,New Media ,  ,  ,19,11,8,0,8,4,1,1,0,0,2,2,1,2,0,17,2,10KR5128BFA
120141 ,KR ,526 ,EDM ,0169 ,Art Education ,  ,  ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KS0169EDM
120141 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0169MA
120141 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,5,0,5,0,4,0,0,1,0,0,0,0,0,0,1,2,3,10KS0250MA
120141 ,KR ,526 ,MFA ,0252 ,Art and Design ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0252MFA
120141 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,4,2,2,0,2,0,0,0,0,0,0,2,0,0,0,2,2,10KS0254MFA
